timestamp,temperature_c,pressure_kpa,vibration_mm_s,rotation_rpm,power_kw
2026-06-01 00:27:00,71.3040933403092,116.24775076557594,2.8487910192385537,1700.3974021585295,17.693321917447562
2026-06-01 00:28:00,70.78513550828886,117.2400033051789,2.8982527390424417,1719.1367931432458,16.739119116721504
2026-06-01 00:29:00,70.74265535027561,114.67279497955673,3.0643779194509504,1695.3995411418823,17.549252760854866
2026-06-01 00:30:00,72.09806040574236,117.12345524477546,2.809005899983236,1720.5629157694225,18.20021853635932
2026-06-01 00:31:00,70.40371504140415,115.11235468203746,3.2143892161192857,1671.507059338494,17.772367937363494
2026-06-01 00:32:00,70.54325833710605,115.49430713764093,2.954077950744976,1689.539148263577,17.427246656273304
2026-06-01 00:33:00,70.10541379791339,117.39611717015988,3.0730998585006004,1734.3518095805566,17.46502089660291
2026-06-01 00:34:00,71.48724294653921,115.07213295448742,2.7598866125039447,1714.5849249638513,17.504379446360424
2026-06-01 00:35:00,69.83198728896194,115.58998211151298,2.898894480609657,1716.7285601926262,17.664118806566048
2026-06-01 00:36:00,70.29591614045866,114.11660987845433,2.7275126255024684,1690.3144604986946,17.850943280442063
2026-06-01 00:37:00,68.87105661555749,116.05522917240667,3.152449551091305,1683.4410685644762,17.19457821891613
2026-06-01 00:38:00,70.22181570225119,114.32747476613969,2.97598442529099,1696.037624790862,17.23935422075648
2026-06-01 00:39:00,72.21194832492485,116.67645459110359,3.1156425491568314,1704.9824339588638,17.092781414400566
2026-06-01 00:40:00,70.58762921016528,113.50355262776762,3.0417419535402734,1735.1629880448554,18.000403321323358
2026-06-01 00:41:00,70.9615248216424,116.08822728490264,3.098928698000342,1721.0155793118402,17.586986115801263
2026-06-01 00:42:00,70.75259012404054,114.30126840877595,2.9542970793421617,1702.6165897496428,17.03167338159787
2026-06-01 00:43:00,69.04469055645302,116.22605561812937,2.992763791641122,1705.6448180714904,18.003656937882056
2026-06-01 00:44:00,70.22475008589872,115.30494822838196,3.007654752899083,1715.6550345554308,17.620192032365228
2026-06-01 00:45:00,71.00809665150406,114.71583536420094,3.084727552375277,1684.9946228446129,17.36040188603113
2026-06-01 00:46:00,68.80336528949468,115.09660899475907,3.102183132183388,1678.6528251481298,18.11548538352653
2026-06-01 00:47:00,69.96363578822536,114.3520753312723,3.446551618690613,1716.1180384312095,17.52789296587659
2026-06-01 00:48:00,71.91176958900145,116.52088691153322,3.2866097594501547,1707.9540780264697,17.10822195003385
2026-06-01 00:49:00,71.47947797852325,114.08017540977083,2.755755530721977,1684.8321237998696,18.030872043299624
2026-06-01 00:50:00,71.12224506292438,115.0909008740348,3.0059605276785213,1674.0620571560726,17.34788856205267
2026-06-01 00:51:00,71.74662335252216,115.93472011592678,2.973811131979096,1720.3471035563757,18.946496540550953
2026-06-01 00:52:00,69.97264305865536,116.83647326609733,3.185371561158773,1690.8470703544253,17.250070757384695
2026-06-01 00:53:00,70.9401143689067,115.23674090040625,2.9691644203749132,1709.3092332056308,16.795964088102064
2026-06-01 00:54:00,70.16558953191954,114.91804354564988,3.0835804149167343,1698.8310162658433,18.28449304587568
2026-06-01 00:55:00,70.4223811143702,115.49322732215549,2.660431787725733,1701.6846218569406,17.538125560192928
2026-06-01 00:56:00,70.05478402693035,112.79218310922218,2.7916492228264413,1694.8541080503473,17.720764568720643
2026-06-01 00:57:00,72.64621134117347,114.37933749208496,3.3683581323929563,1709.7551807399573,18.039805180204027
2026-06-01 00:58:00,71.44888887034914,114.66538087271954,3.0152580378228167,1710.200374164204,16.991894261196517
2026-06-01 00:59:00,72.44870309792913,114.81682344780656,2.8950567583920295,1704.829224580793,16.94776081076335
2026-06-01 01:00:00,69.4402482629958,112.96236768907694,3.028655139761317,1693.452548404007,18.201433529185024
2026-06-01 01:01:00,69.82514339389039,116.32341569409233,2.8616465778282048,1713.0341525413662,16.999947603469604
2026-06-01 01:02:00,71.9209458958979,115.76139155911767,2.9874728676255735,1716.108478263946,18.35830527854491
2026-06-01 01:03:00,71.60118051048391,115.75134567094439,2.8209758007270906,1690.7113451145685,17.980361981661556
2026-06-01 01:04:00,71.51651548854564,114.7940346262781,2.9234800845085425,1707.9240208077454,17.861760747227578
2026-06-01 01:05:00,70.8085897152568,115.75301924920286,2.981399342688304,1700.913527073918,17.61988208562567
2026-06-01 01:06:00,70.98334204087212,115.93874484671063,3.18953193017593,1704.491176244455,18.562546781024487
2026-06-01 01:07:00,69.71895528107397,114.97571359971782,3.0891794921125912,1725.4240215150678,17.347996594380877
2026-06-01 01:08:00,71.89915052778574,116.2294370085497,3.142175293488731,1714.6638472246796,17.560351864032896
2026-06-01 01:09:00,71.87795148968272,114.43214848680874,3.0219618732953277,1737.6292878343313,17.941248243219476
2026-06-01 01:10:00,71.44154203963643,115.18533517784269,3.1279842182391064,1704.2052886427605,17.243365097665645
2026-06-01 01:11:00,70.8014398119698,116.4883082238523,2.8767927952212453,1699.0672594918378,17.132449364267657
2026-06-01 01:12:00,69.26976237182697,116.66611345005317,2.902606761970212,1702.2072937525854,17.549314136001446
2026-06-01 01:13:00,71.39565197064032,117.21200049888134,3.102398256247982,1710.3913668521138,18.06324118095698
2026-06-01 01:14:00,72.74911480610379,115.86136680394831,2.992706871857844,1711.758567491698,18.489934717383292
2026-06-01 01:15:00,70.68372033599631,115.72724155000436,3.043876776357247,1694.311220406342,18.65682937895186
2026-06-01 01:16:00,70.67300761724137,114.82162973839347,2.999391470831796,1701.3049496317783,16.94262055637504
2026-06-01 01:17:00,72.21501523187517,113.37311616739629,3.2241574205320345,1696.3620300160271,18.166954277481
2026-06-01 01:18:00,71.87048195174059,114.07450777136027,3.2417254337045547,1724.6228295176998,17.429511404671953
2026-06-01 01:19:00,72.81226728976591,115.21240514873061,2.933679876921366,1676.635918828938,17.312297983119386
2026-06-01 01:20:00,70.71383006592858,115.52011664730162,2.7793571170501052,1711.0210490885574,17.588221511382283
2026-06-01 01:21:00,69.84939097799983,117.01526543786403,2.91464865175327,1681.5020905653462,17.398016671241464
2026-06-01 01:22:00,71.81209018450748,116.99415387317043,2.8932156392094517,1712.0355023173177,17.25935184393963
2026-06-01 01:23:00,69.87712747497693,114.59313181901318,3.152556597039666,1699.5752956217884,16.757376793600514
2026-06-01 01:24:00,70.20018567022845,116.16079088874807,3.149994623558918,1675.1320819145742,18.14731877449329
2026-06-01 01:25:00,71.32698036743479,115.11726616417253,2.8913221259883852,1723.3301090325065,18.183618372568503
2026-06-01 01:26:00,71.64665385475999,116.22807074963018,2.914086362085148,1667.7066072822286,17.677341437548467
2026-06-01 01:27:00,71.61058315818633,116.52680566561116,2.8154539630372715,1706.9898329440966,17.372261285745275
2026-06-01 01:28:00,71.77791970693276,117.19664526237293,3.067232371048123,1719.7829761468954,18.326654146837022
2026-06-01 01:29:00,71.08191985535393,115.11076025309839,3.040058021143231,1730.0100727470522,17.8051030439393
2026-06-01 01:30:00,72.5192845777445,116.99080510585658,3.1699443180318037,1686.1628571193964,17.63631316065061
2026-06-01 01:31:00,74.32170082838662,113.30314395375689,3.111271080657408,1699.5999194832812,17.097152962288124
2026-06-01 01:32:00,71.47124007737966,117.0145660169673,3.122137592266472,1722.3762247362247,17.924429797077497
2026-06-01 01:33:00,71.21613840864643,115.53818025392225,2.806579715452438,1724.844614828448,17.629941640673003
2026-06-01 01:34:00,69.1455561696072,115.08744967561763,2.9121793127245255,1720.4367964554403,17.63003401800912
2026-06-01 01:35:00,69.82998742666864,112.72506248623264,3.153667015248893,1740.6902043701411,17.632062688035813
2026-06-01 01:36:00,70.25562197465692,114.74689601621051,2.9334332542910952,1695.21354120114,17.840553611669435
2026-06-01 01:37:00,70.20612826906584,116.94347951017603,2.776992067538962,1709.811118393422,17.725103024652373
2026-06-01 01:38:00,71.4710819963813,115.22992986195801,3.1706632457808412,1704.7049942560034,17.728769483729867
2026-06-01 01:39:00,72.13510464084207,116.21250120286837,2.9371666433943804,1675.1245722042206,17.879820761191375
2026-06-01 01:40:00,72.03869078669385,115.56194477965616,3.1940941241373135,1705.5896713183674,18.120404518258432
2026-06-01 01:41:00,71.93217702520141,117.30482456670764,3.0658792318198205,1683.8128206595857,18.6132035136276
2026-06-01 01:42:00,70.11115095205535,115.76868861213897,2.9943429138244397,1699.3727381865897,17.30108470875183
2026-06-01 01:43:00,72.81573922761542,114.75474871932903,3.2626734707782887,1689.6165956515629,18.36120415670495
2026-06-01 01:44:00,70.71569941359222,115.44521223199939,2.829766418208135,1711.615809237115,17.033468679756325
2026-06-01 01:45:00,69.82240319545454,117.52326205240966,3.2552532948092106,1696.3461292897443,18.186627739489115
2026-06-01 01:46:00,71.3385243011775,115.98146419683499,2.929715940880881,1678.3457475346993,17.435881484699575
2026-06-01 01:47:00,71.96742482495874,115.43370217003358,3.062584661633134,1720.6307164651369,18.103322902900704
2026-06-01 01:48:00,69.92542965774534,118.63997077380651,3.08797824203694,1703.3847697181802,18.543593559653793
2026-06-01 01:49:00,69.67758577772915,116.5596735887912,2.9471730095134743,1695.7666649230648,17.65603183686201
2026-06-01 01:50:00,71.55753681678645,116.80303071139446,2.9405464306828795,1696.3063078850823,17.89253748188764
2026-06-01 01:51:00,72.12709365142159,116.1505534194806,2.995842835734386,1727.4993756205731,17.84551166864188
2026-06-01 01:52:00,70.63932744724025,116.40229095917113,2.882879754595733,1711.0706164404708,17.574747720869716
2026-06-01 01:53:00,69.8866107673423,116.19144063228013,3.31270490607292,1694.48583495884,18.08784553962373
2026-06-01 01:54:00,72.05648938515138,113.11799857804101,2.976988820577155,1681.121159958277,17.82557684385342
2026-06-01 01:55:00,70.75061278266855,116.03655879605527,3.211351110875154,1745.1613175765895,16.911218152821508
2026-06-01 01:56:00,72.02767830799078,115.60405026257312,3.2072104300381747,1740.3174084991704,18.25217458064038
2026-06-01 01:57:00,70.58976248782525,115.13975597813857,3.103738627903694,1731.5063636295752,18.20240010254668
2026-06-01 01:58:00,71.35647159971383,115.98464427149838,3.060926078726823,1705.7080113643456,18.126832232450347
2026-06-01 01:59:00,71.94925146059812,113.80549964308426,3.0739018148801174,1701.452699439873,17.520970871721016
2026-06-01 02:00:00,71.08791743268065,113.27741863216882,3.1153555152356875,1711.915991016875,17.257390236120216
2026-06-01 02:01:00,72.35685189869932,117.30524655699338,3.0690331794931613,1697.3847775902739,17.5905804245721
2026-06-01 02:02:00,71.22853869852801,116.38189593328329,2.8201414213789606,1696.1897657624452,17.99317900606338
2026-06-01 02:03:00,71.71330756139162,113.27908134903296,2.805566362674998,1737.5409904468656,17.34993157653988
2026-06-01 02:04:00,73.13475608231164,115.33142903645737,3.2945542659810627,1712.8141010777463,18.18131142521299
2026-06-01 02:05:00,70.55207539877568,116.94188328506148,2.663807661516722,1695.0049145927308,17.971635475664794
2026-06-01 02:06:00,73.44664599622408,115.88672146597504,3.1108686873400138,1730.5931929122619,18.626278530951687
2026-06-01 02:07:00,71.9217877043478,116.92669791373899,2.993599429104717,1697.1607514709183,17.996844698971326
2026-06-01 02:08:00,71.89397848446264,116.86265559565685,3.06431706764644,1678.3490608376171,17.512253665958916
2026-06-01 02:09:00,70.49465196929516,113.89439554027891,2.863834921578345,1689.943799076892,17.08486737593194
2026-06-01 02:10:00,70.72479387376673,115.51701755295491,3.098535387961685,1701.439351499081,17.516012785914565
2026-06-01 02:11:00,70.62886710717164,114.86074855301466,3.0574661893119344,1708.6121357316174,18.25172217613268
2026-06-01 02:12:00,70.9789759316686,114.34041788334433,3.481318684529754,1716.0094487666297,18.12149708556846
2026-06-01 02:13:00,70.74219087129761,114.01064384532391,3.069881875987618,1728.4935269288842,18.116821819594428
2026-06-01 02:14:00,71.28911461244181,114.41943773412721,3.2280128386653737,1701.600021300122,17.441658012164453
2026-06-01 02:15:00,71.5768425417136,114.75957113375198,2.810442590360603,1700.0642922463971,17.958246113520897
2026-06-01 02:16:00,71.02602715765438,116.27271924213322,3.2152038650028856,1731.1136130664556,17.35835639089139
2026-06-01 02:17:00,72.73218827206188,117.34870152976822,3.1069840195709215,1729.2891105765186,18.421903744739858
2026-06-01 02:18:00,73.26069989038142,117.06500256986963,3.137036044130532,1716.1131838831682,17.76214361562717
2026-06-01 02:19:00,74.66621677105499,117.62960057203364,3.157812207098834,1727.4358288306726,17.574811346273194
2026-06-01 02:20:00,72.42468412251274,115.66474609874493,3.3215965579970708,1705.9993327890802,18.897276384504693
2026-06-01 02:21:00,71.98457754108009,116.29245658498175,3.0761894264614718,1690.152323390239,17.838382768841473
2026-06-01 02:22:00,70.84454317143819,115.0533905714387,2.897811062578602,1736.0444160298177,17.65860352467501
2026-06-01 02:23:00,72.69731916207635,115.42692107725597,2.9713884899199035,1704.627513111313,17.23036162960832
2026-06-01 02:24:00,70.24589737443699,117.91431668852036,3.1650888274027467,1712.9288313689985,18.06792189896369
2026-06-01 02:25:00,71.4273190232942,112.96578614663447,3.117942138365784,1687.4345521919183,18.23558653587371
2026-06-01 02:26:00,71.38602406623612,113.46063998364025,2.8176692933898853,1720.4948427574834,17.774584585292242
2026-06-01 02:27:00,71.51549931231392,116.3144893398914,3.134212915907634,1693.3154620954035,18.283587954829862
2026-06-01 02:28:00,72.8001425121821,115.90453778572542,2.9191497534099544,1741.469600108011,18.57946185727002
2026-06-01 02:29:00,72.41761482819248,114.23067433209765,3.12940907311781,1739.6952249364326,18.18781681411626
2026-06-01 02:30:00,72.04490904645986,114.60001855100495,2.9368703403823098,1720.0252750691689,17.066286879036728
2026-06-01 02:31:00,71.07370448343079,114.49834283796979,2.9982863927457695,1709.8249537704953,17.343170955209278
2026-06-01 02:32:00,70.25359059527825,116.49189117413427,2.94635121997006,1702.8032709251231,18.38530200256738
2026-06-01 02:33:00,72.44324596181048,117.23764106852008,3.280020184234824,1709.723487262764,17.924328046971745
2026-06-01 02:34:00,72.11506063271293,117.88511226798767,3.1214529751938986,1718.3736893965747,17.993570785487695
2026-06-01 02:35:00,72.12363727798058,114.56245071569886,3.2871178958361034,1720.936365165242,17.90196964630397
2026-06-01 02:36:00,71.81117585271355,114.34251470400278,3.499819414053874,1727.8330781666073,17.736541748469648
2026-06-01 02:37:00,71.09311995013549,114.52112807675006,3.0899461243662034,1702.8105927292688,18.59899985366395
2026-06-01 02:38:00,71.63695379318776,117.35095705777891,3.278920438002177,1733.6456180275495,18.50155314839605
2026-06-01 02:39:00,71.04864679201268,116.10434471834921,2.9353266750307987,1701.7091235573105,18.12072128289567
2026-06-01 02:40:00,70.88971921143593,115.77088544562376,3.233208142213413,1697.8071005991005,18.05795189732572
2026-06-01 02:41:00,72.77091645205026,116.02717258272067,2.928981549559197,1715.4607388861907,18.12645778429701
2026-06-01 02:42:00,72.30050268881796,116.54457905965933,3.104751929750779,1727.9011273477404,18.278207118792857
2026-06-01 02:43:00,72.03056161119939,114.38735316803896,3.1293798901870478,1683.7195969312115,17.384897782037786
2026-06-01 02:44:00,74.22063713795882,116.85144265234854,3.1865103714823686,1709.2584905909093,17.54989863007255
2026-06-01 02:45:00,72.29809546142133,115.49477436243957,2.8569932916293532,1676.994457976391,18.384976965863004
2026-06-01 02:46:00,72.52157292669355,114.83301616001073,2.9548401765003898,1706.8430867126788,18.123531204610174
2026-06-01 02:47:00,71.32136066612736,116.80345032326267,3.166004697737835,1705.367788095376,18.247981721447825
2026-06-01 02:48:00,70.82375933921415,115.44575937671375,3.0086228182007586,1717.2179753123924,18.062655102777967
2026-06-01 02:49:00,71.66340155065672,116.26930163752102,2.8568191538915513,1701.4673497006906,18.102757055551734
2026-06-01 02:50:00,71.08429741845822,115.66697400923704,3.0438167566768697,1702.6269370421817,18.04645320868158
2026-06-01 02:51:00,71.72840803032157,117.2216773054138,3.0589557926643702,1734.9186193694895,18.35497222577818
2026-06-01 02:52:00,71.51195422760604,116.15069806506624,3.08563741359577,1742.7829152192287,17.636229443237223
2026-06-01 02:53:00,71.23838783841018,114.59965254653119,3.123392381899386,1694.9876703286786,18.303009486955016
2026-06-01 02:54:00,71.68647074060571,116.03555445949098,3.113124409945486,1723.944192280472,17.529482046492276
2026-06-01 02:55:00,71.18785494241014,116.51467242835771,2.95737709975638,1720.3377221781825,18.140308011261748
2026-06-01 02:56:00,72.48563482831682,117.12931450145828,3.039423391867185,1694.1277014423317,17.784660942749912
2026-06-01 02:57:00,72.06162868141112,117.33773227951285,3.212147182248811,1702.7282217986535,17.980689240873033
2026-06-01 02:58:00,71.875156642495,115.2765930564042,2.9862404298513305,1668.1261413955062,17.743953822271934
2026-06-01 02:59:00,73.75267882306017,116.94329272918135,3.0168541864387888,1720.0770933163649,18.080570848170662
2026-06-01 03:00:00,73.09071866276282,114.3826800088829,2.8711903509143646,1703.2142776231922,18.520390765023194
2026-06-01 03:01:00,70.97131377812063,115.9871110354981,3.0711041170744204,1717.0901415743308,18.09596756808511
2026-06-01 03:02:00,72.22774009823172,115.61700564271197,3.1148970700128267,1751.185578885527,18.757642242619
2026-06-01 03:03:00,73.24921003450507,118.14375379237129,2.7974319857766217,1742.648263802445,18.521537548317283
2026-06-01 03:04:00,72.31517084149712,116.02003411727468,2.9199715515641307,1704.5967269434168,18.012436988861886
2026-06-01 03:05:00,72.1178281418495,117.27385927449436,2.8896923557218885,1705.4585699279755,18.237694117140823
2026-06-01 03:06:00,73.69250753162076,114.02889754023794,3.1944549614007283,1734.6351482558032,18.22262096804723
2026-06-01 03:07:00,70.5945243597499,115.30310618768115,2.761495025336823,1694.5975213090428,18.14433730351796
2026-06-01 03:08:00,71.90178335044286,114.67095095173477,3.0339694966101014,1724.021278740987,17.34967057071747
2026-06-01 03:09:00,73.35356471089695,119.56737549177753,3.214130132830026,1762.3281444865115,18.55304268803456
2026-06-01 03:10:00,73.72667988212416,115.82285961290455,3.136374295464581,1731.7714830363554,17.82827124852382
2026-06-01 03:11:00,73.47842919382481,116.14440631443921,3.004437628967189,1731.846491470849,18.244175639835465
2026-06-01 03:12:00,72.44883318146341,116.15165200460551,3.11862099414137,1729.35059707736,18.43991934712636
2026-06-01 03:13:00,72.6681073188956,114.65014540114123,3.259380618425685,1712.4104497615417,18.398652414548565
2026-06-01 03:14:00,72.46743357324328,115.16007738391872,3.036612916854902,1714.9037900857265,16.965361840443034
2026-06-01 03:15:00,71.21380365102814,116.34506142071082,2.721448855428686,1697.1113533158273,17.21672901302088
2026-06-01 03:16:00,72.78097122659796,116.42792913903043,3.260497412737907,1737.0164208946455,18.387618028686312
2026-06-01 03:17:00,71.00146499302376,113.25747277330868,3.1279040942402596,1697.2959748526152,17.02747839927482
2026-06-01 03:18:00,71.45151979489864,115.4586826549785,3.070976704474237,1725.7024592443436,18.31348696578261
2026-06-01 03:19:00,72.23274100658183,117.32080182885271,2.7759986117723647,1731.5866480544157,18.441838392450524
2026-06-01 03:20:00,72.79514742550099,116.95620654209367,3.0386096448128193,1709.2965514114476,18.57924079517685
2026-06-01 03:21:00,71.7891021148558,118.03714732869454,2.973712235925113,1710.1918305268416,18.19116355994734
2026-06-01 03:22:00,72.76705458870474,115.00183554224415,2.896532267032136,1713.2494371399898,18.267708377901485
2026-06-01 03:23:00,72.05399802693404,117.8918860464412,3.0698506256687232,1704.6771342313898,18.260942027497613
2026-06-01 03:24:00,72.12508503628922,115.49738005392913,2.956316121300431,1709.6881947429451,17.186200819118444
2026-06-01 03:25:00,72.02885086506096,118.06587820518702,3.006499259873941,1701.6482639175883,18.375613095016384
2026-06-01 03:26:00,70.94298849274153,115.92490847509129,3.1723401652687997,1699.610902495885,18.516662279924127
2026-06-01 03:27:00,71.68530660275545,113.35536088693685,3.092491252897504,1719.0346298407958,18.181925985142932
2026-06-01 03:28:00,71.10415283979994,116.93767590590004,2.98691080455463,1721.5109781474655,17.758164885645314
2026-06-01 03:29:00,73.18675076995754,115.55358091483595,2.9790293054328996,1710.074582797213,18.338878525864097
2026-06-01 03:30:00,72.93002571231378,116.01332523950147,3.029424599307296,1694.834320453502,18.751452966926617
2026-06-01 03:31:00,71.4708290784855,114.05236947119634,3.0159557113835196,1728.177378531244,18.364537617924686
2026-06-01 03:32:00,72.88772624084334,118.15378211165651,3.1680837085129947,1709.3692156800844,18.514319945645468
2026-06-01 03:33:00,71.3093018267128,115.43130848047309,2.9140579731584597,1745.0231238016763,17.391571021737647
2026-06-01 03:34:00,71.18364380097167,117.99752629251226,3.2925981068003227,1712.7804917580281,18.21302754516261
2026-06-01 03:35:00,73.34766977153852,115.99300246008119,3.188415415601986,1722.1765841975002,18.513505349979894
2026-06-01 03:36:00,71.87018367892014,115.26166588008446,2.6809748095464783,1711.8565301756967,18.602943911213572
2026-06-01 03:37:00,72.35715268736111,118.20201541401612,3.1207077455096375,1725.2322096053338,18.515539778225257
2026-06-01 03:38:00,73.01904797249571,116.08681987495923,3.234431934757003,1767.8127979759236,18.70819133546016
2026-06-01 03:39:00,72.45241038646977,115.93989314041512,3.126051189506874,1708.3145257895094,17.276951902638153
2026-06-01 03:40:00,71.32007720877634,114.62361929302959,3.015586884133565,1734.6325333881632,18.304125161597028
2026-06-01 03:41:00,72.11513005423615,115.7560714186591,3.077850862672898,1718.7624316877866,18.344208565558695
2026-06-01 03:42:00,71.85533733618122,116.80359627882633,3.1126920782569285,1734.7957168780456,18.505667472947508
2026-06-01 03:43:00,73.25019184247401,114.35555220951015,3.176409451661549,1683.2159400633864,18.574133678454064
2026-06-01 03:44:00,73.26621492869833,115.62379806031474,2.8724493256695065,1746.1160316704365,17.780039165226633
2026-06-01 03:45:00,72.29466995818676,115.81113719260654,2.996958774847551,1722.6576872594462,18.761252555493527
2026-06-01 03:46:00,74.47309764019666,117.08579991001773,3.379524782167517,1722.7312840194884,18.828993887619276
2026-06-01 03:47:00,72.55001628556761,118.59295419192206,3.12610759130255,1737.7827500425003,18.33387525911075
2026-06-01 03:48:00,71.46594877254938,115.64208908717092,3.295987510315078,1715.5190894981197,17.637498679400856
2026-06-01 03:49:00,72.43457763471717,115.34674271608675,3.526195189733093,1698.4531021714024,18.166197395507282
2026-06-01 03:50:00,72.01389373565318,119.12169932659783,2.9812650835233394,1674.664864274493,18.027298085606343
2026-06-01 03:51:00,72.10479195632306,115.5715572041388,2.8931664706870266,1741.9426092318356,18.182164770179718
2026-06-01 03:52:00,72.93191809919486,116.13796385190871,3.0512873030704593,1714.8806375703305,17.93259700875044
2026-06-01 03:53:00,73.33723801548211,116.20786878073056,3.2740012025646306,1712.6365195529356,18.562377720423026
2026-06-01 03:54:00,71.98960826879826,115.72811217387651,3.2565167204469803,1706.108218136121,17.86790164394815
2026-06-01 03:55:00,71.93533127422545,116.17942970960823,3.4132048810394657,1736.4486947345715,18.529692146867212
2026-06-01 03:56:00,70.94211658612092,116.7465200152435,3.0372501215779972,1701.2025181953552,18.504864780438215
2026-06-01 03:57:00,72.66616968908028,116.72509510901679,3.1558958000721202,1726.2029486729884,17.795115409606716
2026-06-01 03:58:00,72.2760913055684,117.26623409314412,2.958149180163779,1707.9634738208736,18.010815723917357
2026-06-01 03:59:00,72.4325301930486,117.38975583912568,2.699747019566476,1696.3368126374774,18.45732618158577
2026-06-01 04:00:00,71.12908210445191,116.28624239896543,3.0631174201678286,1727.3323384599082,18.128341758707453
2026-06-01 04:01:00,71.74889663000134,116.72559381953448,2.9118714923029065,1733.5319943152383,17.595999912359193
2026-06-01 04:02:00,71.87553549776418,117.10869903802521,3.148384582255808,1700.1864196367258,18.235026746839896
2026-06-01 04:03:00,72.9145995145205,114.53517852338891,2.775699697718586,1711.0153831626956,17.692006287453296
2026-06-01 04:04:00,74.02333975788217,119.94855713700355,3.0191469793468753,1727.4645143956936,18.55553950355166
2026-06-01 04:05:00,71.5283919883765,115.31376120254592,3.102076104491339,1719.0617164237296,17.56681417172666
2026-06-01 04:06:00,72.15785235526734,115.56803208957379,3.1218003248090724,1742.7585585245286,18.312433587553645
2026-06-01 04:07:00,72.8353631935982,115.41812899619595,3.1177114572655547,1720.1074144488732,18.26778832329689
2026-06-01 04:08:00,75.4390376053502,115.77736057051524,3.426497877860367,1724.328556179562,18.958141708729087
2026-06-01 04:09:00,72.10129825070034,117.14485235021463,3.300486976541165,1710.3837596624924,17.902053149423914
2026-06-01 04:10:00,71.90451735489341,118.94427349590163,2.9786869802221734,1702.1340002883258,17.917527546585347
2026-06-01 04:11:00,72.73854838214721,115.75530424454074,3.3371442753353384,1693.3141399736764,18.382890484864596
2026-06-01 04:12:00,73.28860917355756,117.27189891335726,3.3880048226254758,1726.7413676179801,17.997809989902933
2026-06-01 04:13:00,73.13615856462994,116.30761120644283,3.0509753966661983,1721.8213032357462,18.74099891082676
2026-06-01 04:14:00,72.37584430568316,117.46911166352051,3.0913983476691844,1716.954362714798,18.20865667742822
2026-06-01 04:15:00,73.28131336712758,119.24096774253843,3.097625792705514,1720.1062086821446,18.062751027449632
